city,males,females,babies,young,elderly,lat,lng,state,state_name
North Philadelphia,2,0,0,0,2,39.9969817,-75.1550837,PA,Pennsylvania
North Union,1,0,0,0,1,43.0686883,-77.7968023,PA,Pennsylvania
North Versailles,1,1,0,0,2,40.3797913,-79.8094916,PA,Pennsylvania
Olney,3,0,0,1,2,40.0412227,-75.1237863,PA,Pennsylvania
Overbrook,1,0,0,0,1,40.3842203,-79.9961442,PA,Pennsylvania
Parkside,1,0,0,0,1,39.864279,-75.3785252,PA,Pennsylvania
Penn Hills,4,0,0,0,4,40.4729398,-79.8176723,PA,Pennsylvania
Philadelphia,189,11,1,5,190,39.952335,-75.163789,PA,Pennsylvania
Philipsburg,1,1,0,0,2,40.0617403,-79.881158,PA,Pennsylvania
Pittsburgh,24,6,1,1,28,40.4416941,-79.9900861,PA,Pennsylvania
Port Vue,2,0,0,0,2,40.3359028,-79.8697707,PA,Pennsylvania
Pottstown,2,0,0,0,2,40.2453741,-75.6496302,PA,Pennsylvania
Pottsville,1,0,0,0,1,40.6859385,-76.1949411,PA,Pennsylvania
Rankin,1,1,0,1,1,40.412569,-79.8792161,PA,Pennsylvania
Reading,7,0,0,0,7,40.3364587,-75.9288612,PA,Pennsylvania
Ross Township,3,0,0,0,3,40.520623,-80.0050243,PA,Pennsylvania
Rouzerville,1,1,0,0,2,39.7367609,-77.5349906,PA,Pennsylvania
Saltsburg,1,0,0,0,1,40.4864553,-79.4514299,PA,Pennsylvania
Scranton,1,0,0,0,1,41.408969,-75.6624122,PA,Pennsylvania
Sewickley,1,0,0,0,1,40.5364566,-80.1845031,PA,Pennsylvania
Shaler,1,1,0,0,2,40.161289,-80.486165,PA,Pennsylvania
Sharon,1,0,0,1,0,41.2331116,-80.4934035,PA,Pennsylvania
Sheraden,1,0,0,0,1,40.4595132,-80.0772776,PA,Pennsylvania
Shippensburg,1,0,1,0,0,40.0562262,-77.5139074,PA,Pennsylvania
Somerset County,1,1,0,0,2,40.0035466,-79.042539,PA,Pennsylvania
South Abington,1,1,0,0,2,40.1206656,-75.1179512,PA,Pennsylvania
South Huntingdon,1,0,0,0,1,39.997146,-78.241966,PA,Pennsylvania
South Londonderry,1,0,0,0,1,40.2403764,-76.5372625,PA,Pennsylvania
South Strabane,1,0,0,0,1,40.1384049,-80.163391,PA,Pennsylvania
Springettsbury,1,0,0,0,1,39.9949864,-76.675922,PA,Pennsylvania
St Thomas,1,0,0,0,1,39.9175908,-77.7977726,PA,Pennsylvania
Summit,1,2,0,0,3,39.968421,-78.0227807,PA,Pennsylvania
Swissvale,1,0,0,0,1,40.4236801,-79.8828275,PA,Pennsylvania
Tacony,1,0,0,0,1,40.0312228,-75.0443386,PA,Pennsylvania
Texas,1,0,0,0,1,41.5350719,-77.2527545,PA,Pennsylvania
Torrance,3,0,0,0,3,40.4172913,-79.2228123,PA,Pennsylvania
Uniontown,3,0,0,1,2,39.900076,-79.7164326,PA,Pennsylvania
Upper Chichester,1,0,0,0,1,39.8571,-75.4592,PA,Pennsylvania
Upper Darby,2,1,0,0,3,39.9284459,-75.2737955,PA,Pennsylvania
Warwick,5,2,0,0,7,40.1623168,-76.3069013,PA,Pennsylvania
Wernersville,1,0,0,0,1,40.3300924,-76.0804972,PA,Pennsylvania
West Chester,2,1,0,0,3,39.960185,-75.605471,PA,Pennsylvania
West Manheim Township,1,0,0,0,1,40.1637359,-76.3952429,PA,Pennsylvania
West York,1,0,0,0,1,39.9525985,-76.7513566,PA,Pennsylvania
Westfield,4,1,0,0,4,41.9192368,-77.5388744,PA,Pennsylvania
Wilkes-Barre,10,2,0,0,12,41.2464824,-75.8817316,PA,Pennsylvania
Williamsport,5,0,0,0,5,41.2493292,-77.0027671,PA,Pennsylvania
Williamstown,1,0,0,0,1,40.5800868,-76.617742,PA,Pennsylvania
York,11,1,0,1,11,39.962398,-76.727392,PA,Pennsylvania
York City,3,0,0,0,3,39.9543252,-76.7100642,PA,Pennsylvania
Aliquippa,0,1,0,0,1,40.618174,-80.25101314,PA,Pennsylvania
Coatesville,0,1,0,0,1,39.9831616,-75.8238355,PA,Pennsylvania
Connellsville,0,1,0,0,1,40.0178522,-79.5894828,PA,Pennsylvania
Feasterville,0,1,0,0,1,40.1514665,-74.98867493,PA,Pennsylvania
Holly Hill,0,1,0,0,1,40.1626096,-74.838775,PA,Pennsylvania
Lower Macungie,0,1,0,0,1,40.543813,-75.5319152,PA,Pennsylvania
Lower Paxton Township ,0,1,0,0,1,40.3187547,-76.7862453,PA,Pennsylvania
Muhlenberg,0,1,0,0,1,40.3831486,-75.9388201,PA,Pennsylvania
Oil City,0,1,0,0,1,41.4339484,-79.7064413,PA,Pennsylvania
Phillipsburg,0,1,0,0,1,40.6933994,-80.2820062,PA,Pennsylvania
Simpson,0,1,0,0,1,41.8367297,-78.5880801,PA,Pennsylvania
Tidioute,0,1,0,0,1,41.6850604,-79.4031034,PA,Pennsylvania
Warminster,0,1,0,0,1,40.2067751,-75.0996159,PA,Pennsylvania
East Lampeter,0,0,1,0,0,39.9900992,-76.2396797,PA,Pennsylvania
Acworth,2,1,0,0,3,34.0659329,-84.6768796,GA,Georgia
Adairsville,1,1,0,0,2,34.3687021,-84.9341093,GA,Georgia
Aiken County,1,0,0,0,1,33.6005783,-81.6035062,GA,Georgia
Alpharetta,2,0,0,0,2,34.0709576,-84.2747329,GA,Georgia
Atlanta,60,6,1,1,59,33.7490987,-84.3901849,GA,Georgia
Augusta,14,3,0,0,17,33.4709714,-81.9748429,GA,Georgia
Austell,2,1,0,0,2,33.8126059,-84.6343783,GA,Georgia
Baker County,1,0,0,0,1,31.2638035,-84.49868356,GA,Georgia
Baxley,1,0,0,1,0,31.7782514,-82.3484618,GA,Georgia
Bibb County,1,0,0,0,1,32.8071935,-83.6865978,GA,Georgia
Blairsville,1,2,0,0,3,34.8761989,-83.9582412,GA,Georgia
Bonaire,1,0,0,0,1,32.5437575,-83.5960162,GA,Georgia
Brunswick,3,0,1,0,2,31.1499528,-81.4914894,GA,Georgia
Cairo,3,1,0,0,4,30.8774132,-84.2012897,GA,Georgia
Calhoun,1,0,0,0,1,31.5040637,-84.4534229,GA,Georgia
Carnesville,1,0,0,0,1,34.3698266,-83.235155,GA,Georgia
Cartersville,2,0,0,0,2,34.180855,-84.7529171,GA,Georgia
Cascade,2,0,0,0,2,34.906322,-85.205915,GA,Georgia
Catoosa County,1,0,0,1,0,34.8776399,-85.14452792,GA,Georgia
Cedartown,1,0,0,0,1,34.018554,-85.25593921,GA,Georgia
Cherokee County,3,0,0,0,3,34.2428725,-84.45619375,GA,Georgia
Chickamauga,1,0,0,0,1,34.871188,-85.2907896,GA,Georgia
Clarkesville,1,0,0,0,1,34.6125971,-83.5248933,GA,Georgia
Claxton,1,0,0,0,0,32.1615815,-81.9040047,GA,Georgia
Clayton County,9,2,0,2,9,33.4362245,-84.3142675,GA,Georgia
Cobb,1,1,0,0,2,33.9373948,-84.5732006,GA,Georgia
Cobb County,2,1,0,0,3,33.915655,-84.58145629,GA,Georgia
Cobb County ,1,0,0,0,1,33.915655,-84.58145629,GA,Georgia
Conley,1,0,0,0,1,33.6358095,-84.32943956,GA,Georgia
Coweta County,1,0,0,0,1,33.351366,-84.7798988,GA,Georgia
Crawford County,1,0,0,0,1,32.695324,-83.96848833,GA,Georgia
Dacula,1,1,0,1,1,33.9887165,-83.8979573,GA,Georgia
Dalton,1,0,0,0,1,34.723883,-84.86855458,GA,Georgia
DeKalb County,8,2,0,0,9,33.79274945,-84.22015372,GA,Georgia
Decatur,10,0,1,0,9,33.7737582,-84.296069,GA,Georgia
Dekalb County,3,0,0,0,1,33.79274945,-84.22015372,GA,Georgia
Donalsonville,1,1,0,0,2,31.0404625,-84.8790911,GA,Georgia
East Point,4,2,0,0,6,33.6795531,-84.4393724,GA,Georgia
Elbert County,1,0,0,0,1,34.1106692,-82.6953123,GA,Georgia
Emerson,1,0,0,0,1,30.7760298,-83.631827,GA,Georgia
Fitzgerald,1,1,0,0,2,31.7149082,-83.2526545,GA,Georgia
Flowery Branch,1,0,0,0,1,34.1851017,-83.9251809,GA,Georgia
Forest Park,1,0,0,1,0,33.6220542,-84.3690918,GA,Georgia
Forsyth,2,0,0,0,2,34.2484331,-83.9748056,GA,Georgia
Fulton County,6,1,0,0,7,33.844221,-84.40353195,GA,Georgia
Gainesville,6,2,0,0,8,34.2435175,-83.82786602,GA,Georgia
Glenwood,2,0,0,0,2,33.9292825,-83.4026591,GA,Georgia
Griffin,3,0,0,0,3,33.2467807,-84.2640904,GA,Georgia
Grovetown,1,0,0,0,1,33.4504157,-82.1981764,GA,Georgia
Gwinnett,3,1,1,1,2,33.9190653,-84.0167423,GA,Georgia
Gwinnett County,4,1,0,0,5,33.95775315,-84.0424256,GA,Georgia
Hahira,1,0,0,0,1,30.9913064,-83.3726575,GA,Georgia
Hapeville,2,0,0,0,2,33.660109,-84.4102046,GA,Georgia
Hawkinsville,1,1,0,0,2,32.2837731,-83.4721177,GA,Georgia
Henry County,2,0,0,0,2,33.472561,-84.11966891,GA,Georgia
Homerville,1,0,0,0,1,31.0365983,-82.7470849,GA,Georgia
Houston County,2,0,0,0,2,32.487669,-83.64493576,GA,Georgia
Jefferson,4,1,0,1,4,32.9140428,-82.3089137,GA,Georgia
Jones County,1,0,0,0,1,33.013691,-83.55754717,GA,Georgia
Jonesboro,4,0,0,2,2,33.5215013,-84.3538128,GA,Georgia
Lagrange,1,0,0,0,1,33.036685,-85.03288152,GA,Georgia
Lanier County,1,0,0,0,1,31.017897,-83.07873125,GA,Georgia
Laurens County,1,1,0,0,2,32.431744,-82.9230608,GA,Georgia
Lilburn,2,0,1,0,1,33.8901036,-84.1429719,GA,Georgia
Lithonia,3,0,0,0,3,33.7123305,-84.1051939,GA,Georgia
Macon,8,2,0,3,7,32.8406946,-83.6324022,GA,Georgia
Marietta,5,5,0,0,10,33.952602,-84.5499327,GA,Georgia
McDonough,2,0,0,1,1,33.4473361,-84.1468616,GA,Georgia
Milledgeville,2,1,0,0,3,33.0801429,-83.2320991,GA,Georgia
Milton,2,1,0,0,3,34.1321631,-84.300666,GA,Georgia
Moultrie,3,0,0,0,3,31.1811523,-83.7878809,GA,Georgia
Norcross,4,0,0,0,4,33.9412127,-84.2135309,GA,Georgia
Paulding County,1,0,0,0,1,33.928394,-84.88663164,GA,Georgia
Pickens County,1,0,0,0,1,34.4685,-84.48652908,GA,Georgia
Pike County,3,3,1,1,4,33.0885545,-84.38285754,GA,Georgia
Pooler,1,0,0,0,1,32.114441,-81.21970752,GA,Georgia
Richmond County,3,0,0,1,2,33.277089,-81.8944597,GA,Georgia
Richmond Hill,1,1,1,0,1,31.9382652,-81.3034433,GA,Georgia
Rincon,1,0,0,0,1,32.2960289,-81.2353905,GA,Georgia
Ringgold,1,0,0,1,0,34.91591,-85.1091173,GA,Georgia
Riverdale,3,1,0,0,4,33.5726113,-84.4132594,GA,Georgia
Roberta,1,0,0,0,1,32.7219973,-84.0130926,GA,Georgia
Rockdale County,1,0,0,0,1,33.6564028,-84.01174753,GA,Georgia
Rockmart,1,0,0,0,1,34.0026005,-85.0416133,GA,Georgia
Sandy Springs,3,2,0,0,5,33.878567,-84.44331814,GA,Georgia
Sardis,4,0,0,1,3,32.975157,-81.757613,GA,Georgia
Savannah,16,3,0,2,17,32.017073,-81.29061601,GA,Georgia
Smyrna,4,1,0,0,5,33.8839926,-84.5143761,GA,Georgia
Snellville,1,0,0,0,1,33.857328,-84.0199108,GA,Georgia
St Marys,3,0,0,1,2,30.7480875,-81.52108673,GA,Georgia
Statesboro,1,0,0,0,1,32.420648,-81.775859,GA,Georgia
Stockbridge,2,0,0,0,2,33.5442781,-84.2338093,GA,Georgia
Stone Mountain,1,0,0,0,0,33.8081083,-84.1701957,GA,Georgia
Taylor County,1,0,0,0,1,32.559534,-84.24506146,GA,Georgia
Thunderbolt,1,1,0,0,2,32.0335445,-81.0498342,GA,Georgia
Tifton,2,0,0,0,2,31.471498,-83.48387498,GA,Georgia
Toccoa,1,3,0,0,3,34.5773206,-83.3323851,GA,Georgia
Valdosta,1,0,0,0,1,30.8327022,-83.2784851,GA,Georgia
Villa Rica,2,0,0,0,2,33.732052,-84.9191081,GA,Georgia
Walker County,1,0,0,0,1,34.7857337,-85.32667629,GA,Georgia
Warner Robins,6,0,0,0,6,32.57958945,-83.66805713,GA,Georgia
Waycross,3,0,0,0,3,31.2135511,-82.3540178,GA,Georgia
Winder,1,0,0,0,1,33.991042,-83.71837301,GA,Georgia
Woodbury,1,1,0,0,2,32.9837394,-84.5827031,GA,Georgia
Woodstock,3,1,0,0,4,34.1014873,-84.5193754,GA,Georgia
Ashburn,0,2,0,0,2,31.7060134,-83.653224,GA,Georgia
Dawson,0,1,0,0,1,34.4142624,-84.019254,GA,Georgia
East Atlanta,0,1,0,0,1,33.753401,-84.3895025,GA,Georgia
Hinesville,0,1,0,0,1,31.846877,-81.5959453,GA,Georgia
Lawrenceville,0,1,0,0,1,33.9562149,-83.9879625,GA,Georgia
Newnan,0,1,0,0,1,33.3806716,-84.7996573,GA,Georgia
Pine Mountain,0,0,0,0,1,34.9514786,-83.1815417,GA,Georgia
Adams County,3,2,0,2,3,39.8714085,-104.2701374,CO,Colorado
Alamosa,2,0,0,0,2,37.467443,-105.8682961,CO,Colorado
Aspen,1,1,0,0,2,39.1984225,-106.8406174,CO,Colorado
Aurora,12,3,0,0,15,39.565936,-104.7443713,CO,Colorado
Boulder,3,0,0,0,3,40.0149856,-105.2705456,CO,Colorado
Cedaredge,1,0,0,0,1,38.9016487,-107.926454,CO,Colorado
Colorado Springs,22,4,0,1,24,38.8338816,-104.8213634,CO,Colorado
Crawford,2,0,0,0,2,38.7038767,-107.6089466,CO,Colorado
Denver,20,8,2,2,23,39.7391536,-104.9847034,CO,Colorado
Douglas County,2,1,0,0,2,39.34801765,-104.9170867,CO,Colorado
Durango,1,0,0,0,1,37.2376805,-107.8222803,CO,Colorado
Edgewater,1,0,0,0,1,39.754808,-105.066078,CO,Colorado
El Paso County,1,1,0,0,2,38.8243655,-104.5602288,CO,Colorado
Fountain,1,0,0,0,1,38.72483515,-104.645142,CO,Colorado
Fruita,1,0,0,0,1,39.1588697,-108.7289883,CO,Colorado
Ft Collins,1,0,0,0,1,40.6159185,-105.0704111,CO,Colorado
Glenwood Springs,1,0,0,0,1,39.53203,-107.3245408,CO,Colorado
Golden,2,0,0,0,2,39.743396,-105.2148066,CO,Colorado
Grand Junction,3,0,0,0,3,39.059542,-108.5871854,CO,Colorado
Greenwood Village,1,1,0,0,2,39.60959,-104.929576,CO,Colorado
Lakewood,7,0,0,0,7,39.6310755,-105.1100582,CO,Colorado
Larimer County,1,0,0,0,1,40.6286398,-105.4462703,CO,Colorado
Littleton,1,1,0,1,1,39.5413825,-105.1034598,CO,Colorado
Longmont,4,4,0,0,8,40.1529745,-105.0579688,CO,Colorado
Monte Vista,1,0,0,0,1,37.5799013,-106.1485185,CO,Colorado
Montrose,1,1,0,0,2,38.5128765,-107.9233907,CO,Colorado
Monument,1,0,0,0,1,39.04932405,-104.8514196,CO,Colorado
Peyton,1,2,0,0,3,39.0288809,-104.4830238,CO,Colorado
Pueblo,3,0,0,0,3,38.2014515,-104.5798871,CO,Colorado
Rye,1,2,0,0,3,37.9236194,-104.9302662,CO,Colorado
Salada,1,0,0,1,0,27.1699051,-98.0922631,CO,Colorado
Salida,1,0,0,0,1,38.5227255,-106.018125,CO,Colorado
Security Widefield,1,0,0,0,1,38.7064693,-104.7085239,CO,Colorado
Security-Widefield,1,0,0,0,1,38.7490101,-104.7119515,CO,Colorado
Steamboat Springs,1,0,1,0,0,40.484171,-106.8292081,CO,Colorado
Strasburg,1,0,0,0,1,39.73121,-104.3492787,CO,Colorado
Sugar City,1,0,0,0,1,38.2319494,-103.6630011,CO,Colorado
Trinidad,1,1,0,0,2,37.1798955,-104.4815148,CO,Colorado
Westminster,3,2,1,0,4,39.8936685,-105.0721118,CO,Colorado
Woodland Park,1,0,0,0,1,38.9938808,-105.0569301,CO,Colorado
Black Forest,0,2,0,0,2,39.0140025,-104.7011409,CO,Colorado
Centennial,0,1,0,0,1,39.567622,-104.9781087,CO,Colorado
Cortez,0,1,0,0,1,37.349559,-108.5711665,CO,Colorado
Eagle County,0,1,0,0,1,39.63719,-106.645167,CO,Colorado
Federal Heights,0,1,0,0,1,39.86754425,-105.0200215,CO,Colorado
Olney Springs,0,1,0,0,1,38.1661162,-103.9446792,CO,Colorado
Advance,1,0,0,0,1,37.1044958,-89.9106494,MO,Missouri
Affton,1,0,0,0,1,38.5506084,-90.3331719,MO,Missouri
Arnold,1,0,0,0,0,38.4328317,-90.3776187,MO,Missouri
Asbury,1,1,0,0,2,37.2744997,-94.6055102,MO,Missouri
Ashland,1,0,0,1,0,38.7744802,-92.2571304,MO,Missouri
Ballwin,1,0,0,0,1,38.5950182,-90.5469133,MO,Missouri
Bellefontaine Neighbors,2,0,0,1,1,38.7403281,-90.2265001,MO,Missouri
Branson,1,2,0,0,3,36.6436797,-93.2185183,MO,Missouri
Breckenridge,1,0,1,0,0,39.7622337,-93.8043822,MO,Missouri
Cape Girardeau,6,1,1,0,6,37.3058839,-89.5181476,MO,Missouri
Clay County,3,2,0,1,4,39.3187409,-94.4046405,MO,Missouri
Climax Springs,1,1,0,0,2,38.1041971,-93.0501945,MO,Missouri
Craig,1,0,0,0,1,40.1947194,-95.3710903,MO,Missouri
Dexter,1,0,0,0,1,36.7958866,-89.9578688,MO,Missouri
Edgar Springs,1,0,0,0,1,37.7044863,-91.8665452,MO,Missouri
Edina,1,0,0,1,0,40.1675386,-92.1726821,MO,Missouri
Eureka,3,1,0,0,4,38.5025537,-90.6279044,MO,Missouri
Fairdealing,2,0,0,0,1,36.6628345,-90.616783,MO,Missouri
Fairview Heights,1,0,0,0,1,37.3886096,-79.138499,MO,Missouri
Ferguson,1,0,0,0,1,38.7442175,-90.3053915,MO,Missouri
Festus,1,0,0,0,1,38.2207112,-90.3959504,MO,Missouri
Florissant,2,0,0,0,2,38.789217,-90.322614,MO,Missouri
Franklin County,4,0,0,0,4,38.457697,-91.05245379,MO,Missouri
French Village,1,0,0,0,1,37.9725528,-90.3898452,MO,Missouri
Gladstone,1,0,0,0,1,39.2038918,-94.554677,MO,Missouri
Glasgow Village,1,0,0,0,1,38.753661,-90.1984434,MO,Missouri
Hopkins,1,0,0,0,1,40.5508222,-94.8194151,MO,Missouri
Hyde Park,1,0,0,0,1,38.66163075,-90.20198292,MO,Missouri
Jefferson City,2,0,0,0,2,38.5767026,-92.1735165,MO,Missouri
Jennings,2,1,0,0,3,38.719184,-90.2611199,MO,Missouri
Joplin,3,0,0,0,3,37.0710595,-94.46060609,MO,Missouri
Kansas City,109,14,3,4,113,39.0844687,-94.5630298,MO,Missouri
Kinloch,1,0,0,0,1,38.7406065,-90.3253922,MO,Missouri
Kirkwood,1,0,0,0,1,38.5833862,-90.406785,MO,Missouri
Mineral Point,1,0,0,0,1,37.9447722,-90.7242964,MO,Missouri
Nixa,1,0,0,0,1,37.0433863,-93.294353,MO,Missouri
Noble,2,0,0,0,2,36.7475599,-92.5698875,MO,Missouri
Park Hills,2,0,0,0,2,37.854218,-90.5181804,MO,Missouri
Perryville,1,1,0,0,2,37.7242202,-89.8612196,MO,Missouri
Riverside,10,0,0,0,10,38.2867212,-90.3801199,MO,Missouri
Senath,1,0,0,0,1,36.1342336,-90.1598183,MO,Missouri
St Louis,50,10,0,3,57,38.6272733,-90.1978889,MO,Missouri
St Louis County,1,0,0,0,1,46.818539,-92.094288,MO,Missouri
St. Charles,1,0,0,0,1,38.783194,-90.4823681,MO,Missouri
St. Louis,58,8,2,5,59,38.6272733,-90.1978889,MO,Missouri
St. Louis County,1,0,0,0,1,38.6388021,-90.51886749,MO,Missouri
St.Louis,1,0,0,0,1,38.6272733,-90.1978889,MO,Missouri
Steelville,1,0,0,0,1,37.9680999,-91.354868,MO,Missouri
University City,2,0,0,1,1,38.6558849,-90.3092813,MO,Missouri
Versailles,1,1,0,0,2,38.4314141,-92.8410274,MO,Missouri
Warrensburg,1,0,0,0,1,38.7627893,-93.7360498,MO,Missouri
Webster Groves,1,0,0,0,1,38.5864705,-90.35577873,MO,Missouri
Wentzville,1,1,0,0,2,38.81144,-90.8529107,MO,Missouri
West Plains,1,0,0,0,1,36.7281154,-91.8523711,MO,Missouri
Willow Springs,1,0,0,0,1,36.9922768,-91.9698742,MO,Missouri
Cape Girardeau County,0,1,0,0,1,37.3657435,-89.64510703,MO,Missouri
Eolia,0,1,0,0,1,39.2358794,-91.0081918,MO,Missouri
Hannibal,0,1,0,0,1,39.7083789,-91.3584816,MO,Missouri
Knob Noster,0,1,0,0,1,38.7666798,-93.5585458,MO,Missouri
O'Fallon,0,1,0,0,1,38.8106075,-90.6998477,MO,Missouri
Raymore,0,1,0,0,1,38.801953,-94.4527294,MO,Missouri
Rogersville,0,1,1,0,0,37.1169951,-93.0557343,MO,Missouri
Sarcoxie,0,1,0,0,1,37.0692266,-94.1166043,MO,Missouri
Sikeston,0,3,0,0,3,36.876719,-89.5878579,MO,Missouri
St. Robert,0,1,0,0,1,37.8280961,-92.1776664,MO,Missouri
Afton,1,0,0,0,1,38.0323598,-78.839189,VA,Virginia
Alexandria,4,0,0,0,4,38.81474785,-77.09024438,VA,Virginia
Alleghany Co.,1,0,0,0,1,37.7805575,-80.03089873,VA,Virginia
Alleghany County,1,1,0,0,2,37.7805575,-80.03089873,VA,Virginia
Bassett,2,1,0,0,3,36.7593037,-79.9903195,VA,Virginia
Bedford County,1,0,0,0,1,37.3150005,-79.56432795,VA,Virginia
Boones Mill,1,1,0,0,2,37.1168053,-79.9553136,VA,Virginia
Campbell County,1,1,0,0,2,37.2287445,-79.09810285,VA,Virginia
Chantilly,2,1,0,0,3,38.8943792,-77.4305118,VA,Virginia
Charlottesville,2,0,0,0,2,38.029306,-78.4766781,VA,Virginia
Chesapeake,4,3,0,1,6,36.8190369,-76.2749399,VA,Virginia
Chesterfield,5,4,1,0,8,37.2148597,-79.9839263,VA,Virginia
Chesterfield County,3,0,0,0,3,37.3859982,-77.578509,VA,Virginia
Christiansburg,1,0,0,0,1,37.1298517,-80.4089389,VA,Virginia
Colonial Heights,1,0,0,0,1,37.244039,-77.4102607,VA,Virginia
Danville,9,2,0,1,10,36.5859718,-79.3950228,VA,Virginia
Dinwiddie,2,0,0,0,2,37.0779278,-77.586655,VA,Virginia
Dinwiddie County,1,0,0,0,1,37.0727045,-77.64801642,VA,Virginia
Ettrick,1,0,0,0,1,37.244418,-77.42919869,VA,Virginia
Falls Church,2,1,0,0,3,38.882334,-77.1710914,VA,Virginia
Farmville,1,0,0,0,1,37.3020966,-78.3919403,VA,Virginia
Fluvanna,1,0,0,0,1,37.8488527,-78.2789994,VA,Virginia
Fredericksburg,2,0,0,0,2,38.3031837,-77.4605399,VA,Virginia
Gladys,1,0,0,0,1,37.1631988,-79.0736301,VA,Virginia
Goochland,1,0,0,0,1,37.6843129,-77.885274,VA,Virginia
Goochland County,1,0,0,0,1,37.7355915,-77.97114329,VA,Virginia
Hampton,15,4,0,0,19,37.0298687,-76.3452218,VA,Virginia
Harrisonburg,1,0,0,0,1,38.4440835,-78.8719367,VA,Virginia
Henrico,3,0,0,0,3,37.5455191,-77.4234124,VA,Virginia
Henrico County,2,1,0,0,3,37.5455191,-77.4234124,VA,Virginia
Herndon,3,1,0,2,2,38.9695316,-77.3859479,VA,Virginia
Hopewell,3,2,0,0,5,37.3043154,-77.2872001,VA,Virginia
Isle of Wight,2,0,0,1,1,36.8953677,-76.7248143,VA,Virginia
Jarratt,1,0,0,1,0,36.8143161,-77.468313,VA,Virginia
King and Queen County,1,1,0,0,2,37.7196754,-76.8794158,VA,Virginia
Lake Ridge,1,0,0,1,0,38.687894,-77.2977618,VA,Virginia
Lynchburg,1,1,0,0,2,37.4137536,-79.1422464,VA,Virginia
Machipongo,1,0,0,0,1,37.4059695,-75.9015974,VA,Virginia
Manassas,1,0,0,0,1,38.7509488,-77.4752667,VA,Virginia
Martinsville,2,0,0,0,2,36.6915262,-79.8725386,VA,Virginia
Midlothian,1,0,0,0,1,37.5059815,-77.6491579,VA,Virginia
Millboro,1,0,0,0,1,37.975128,-79.6028226,VA,Virginia
Newport News,11,1,0,1,11,36.9787588,-76.428003,VA,Virginia
Norfolk,19,0,0,1,16,36.8468146,-76.2852183,VA,Virginia
Parksley,1,0,0,0,1,37.7820754,-75.6535446,VA,Virginia
Pearisburg,1,0,0,0,1,37.3265112,-80.7350712,VA,Virginia
Penhook,1,1,0,0,2,36.9823655,-79.6280848,VA,Virginia
Petersburg,5,0,0,0,5,37.227928,-77.4019268,VA,Virginia
Pittsylvania County,1,0,0,0,1,36.83911675,-79.39521759,VA,Virginia
Portsmouth,7,0,0,0,6,36.8354258,-76.2982742,VA,Virginia
Pratts,1,0,1,0,0,38.3476292,-78.2700042,VA,Virginia
Prospect,2,0,0,0,2,37.3029279,-78.5591661,VA,Virginia
Quantico,3,1,0,0,4,38.5228285,-77.29016705,VA,Virginia
Reston,1,0,0,1,0,38.9584435,-77.3582532,VA,Virginia
Richmond,55,2,0,1,55,37.541239,-77.4420183,VA,Virginia
Roanoke,12,2,0,0,13,37.270973,-79.9414313,VA,Virginia
Russell County,1,0,0,0,1,36.9268515,-82.07300559,VA,Virginia
Smithfield,3,0,0,0,2,36.9823709,-76.6310661,VA,Virginia
Spotsylvania ,1,0,0,0,1,38.200965,-77.589154,VA,Virginia
Stafford,4,1,0,0,5,38.4167265,-77.4579783,VA,Virginia
Staunton,1,0,0,0,1,38.149576,-79.0716958,VA,Virginia
Stephens City,2,0,0,0,2,39.0834398,-78.2180567,VA,Virginia
Sterling,3,1,0,1,3,39.0016194,-77.4032011,VA,Virginia
Suffolk,6,3,0,0,9,36.7282096,-76.5835703,VA,Virginia
Sussex,1,0,0,0,1,36.9096897,-77.2741121,VA,Virginia
Sussex County,1,0,0,0,1,36.9076065,-77.29575501,VA,Virginia
Vienna,1,0,0,1,0,38.9013013,-77.2651585,VA,Virginia
Virginia Beach,16,1,0,0,14,36.7956695,-76.05105148,VA,Virginia
Woodbridge,2,1,0,0,3,38.6581723,-77.2497049,VA,Virginia
Yorktown,1,0,0,0,1,37.2387577,-76.5096706,VA,Virginia
hampton,1,0,0,1,0,37.0298687,-76.3452218,VA,Virginia
Botetourt,0,1,0,0,1,37.5520825,-79.8029569,VA,Virginia
Botetourt County,0,1,0,0,1,37.5554865,-79.75459925,VA,Virginia
Craig County,0,1,0,0,1,37.489433,-80.1868179,VA,Virginia
Crozet,0,1,1,0,0,38.0695816,-78.7005751,VA,Virginia
Dumfries,0,1,0,0,1,38.5676202,-77.3280382,VA,Virginia
King's Fork,0,1,0,0,1,36.7801495,-76.6246752,VA,Virginia
Loudoun County,0,1,0,0,1,39.0853441,-77.66528862,VA,Virginia
Yorktown ,0,1,0,0,1,37.2387577,-76.5096706,VA,Virginia
Ahwatukee,1,0,0,0,1,33.3417137,-111.984033,AZ,Arizona
Apache Junction,1,0,0,0,1,33.4150551,-111.5495868,AZ,Arizona
Avondale,7,0,0,1,6,33.4359181,-112.3405052,AZ,Arizona
Buckeye,2,0,0,0,2,33.426213,-112.550048,AZ,Arizona
Bullhead City,1,0,0,0,1,35.1230335,-114.5402532,AZ,Arizona
Casa Grande,1,2,1,0,2,32.8870615,-111.7362705,AZ,Arizona
Cochise County,3,0,0,0,3,31.88086475,-109.7477983,AZ,Arizona
Dolan Springs,2,0,0,0,2,35.598353,-114.2756506,AZ,Arizona
Gilbert,2,0,0,0,2,33.295215,-111.7379388,AZ,Arizona
